Churn,AccountWeeks,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,ContractRenewal_1,DataPlan_1,interaction_1,interaction_2,interaction_3,interaction_4,interaction_5
1,137,0.0,2,135.1,95,35.0,6.71,12.3,False,False,4795.0,12834.5,82.533,0.0,0.0
0,36,0.25,1,253.4,77,61.5,9.12,8.4,True,False,2214.0,19511.8,76.60799999999999,15.375,0.25
0,85,0.0,3,225.0,81,54.0,8.85,7.1,True,False,4590.0,18225.0,62.834999999999994,0.0,0.0
1,108,0.0,0,198.5,99,57.0,13.39,9.4,True,False,6156.0,19651.5,125.86600000000001,0.0,0.0
0,22,0.0,0,110.3,107,33.0,8.33,9.5,True,False,726.0,11802.1,79.135,0.0,0.0
0,107,3.0,0,60.0,102,49.0,5.11,11.1,True,True,5243.0,6120.0,56.721000000000004,147.0,0.0
0,51,0.0,0,214.8,94,50.0,7.49,10.2,True,False,2550.0,20191.2,76.398,0.0,0.0
0,94,0.0,4,181.8,85,49.0,10.12,9.2,True,False,4606.0,15453.000000000002,93.10399999999998,0.0,0.0
0,119,3.19,2,154.0,114,81.9,13.9,11.8,True,True,9746.1,17556.0,164.02,261.261,6.38
1,33,3.75,4,157.4,99,74.5,5.9,13.9,True,True,2458.5,15582.6,82.01,279.375,15.0
0,106,0.0,4,207.9,91,50.0,8.6,14.4,True,False,5300.0,18918.9,123.84,0.0,0.0
0,82,0.0,3,207.0,90,55.0,11.65,9.1,True,False,4510.0,18630.0,106.015,0.0,0.0
0,86,2.57,0,119.0,101,65.7,11.5,9.5,True,True,5650.2,12019.0,109.25,168.849,0.0
0,97,0.28,0,143.7,117,50.8,13.65,10.9,False,False,4927.599999999999,16812.899999999998,148.785,14.224,0.0
0,106,3.81,4,165.9,126,85.1,10.83,14.1,True,True,9020.599999999999,20903.4,152.703,324.231,15.24
0,108,0.0,1,138.6,122,39.0,8.62,9.8,True,False,4212.0,16909.2,84.476,0.0,0.0
0,114,0.29,1,84.7,118,38.9,12.5,14.5,True,False,4434.599999999999,9994.6,181.25,11.280999999999999,0.29
1,92,0.0,1,62.6,111,26.0,9.03,10.4,False,False,2392.0,6948.6,93.91199999999999,0.0,0.0
0,59,0.0,1,155.2,79,47.0,11.77,8.7,True,False,2773.0,12260.8,102.39899999999999,0.0,0.0
0,24,1.81,1,164.9,110,64.1,10.47,6.7,True,True,1538.3999999999999,18139.0,70.149,116.02099999999999,1.81
0,151,0.0,1,134.5,88,36.0,7.16,15.4,True,False,5436.0,11836.0,110.26400000000001,0.0,0.0
0,117,0.0,1,143.3,103,43.0,10.57,11.5,True,False,5031.0,14759.900000000001,121.555,0.0,0.0
0,78,0.51,1,168.3,110,53.1,11.06,12.5,True,False,4141.8,18513.0,138.25,27.081,0.51
0,155,0.0,2,262.4,55,62.0,9.73,8.3,True,False,9610.0,14431.999999999998,80.75900000000001,0.0,0.0
0,114,3.08,1,206.2,79,88.8,13.0,11.4,True,True,10123.199999999999,16289.8,148.20000000000002,273.504,3.08
0,114,2.27,4,225.8,94,77.7,9.65,8.4,True,True,8857.800000000001,21225.2,81.06,176.37900000000002,9.08
0,119,0.0,3,138.3,89,38.0,8.53,13.5,True,False,4522.0,12308.7,115.15499999999999,0.0,0.0
0,64,1.22,0,94.4,104,40.2,6.81,4.5,True,True,2572.8,9817.6,30.645,49.044000000000004,0.0
0,118,0.0,2,160.0,123,43.0,8.77,9.9,False,False,5074.0,19680.0,86.823,0.0,0.0
0,101,0.0,0,206.6,105,55.0,11.25,14.6,True,False,5555.0,21693.0,164.25,0.0,0.0
0,117,0.0,1,134.7,121,39.0,9.0,7.7,True,False,4563.0,16298.699999999999,69.3,0.0,0.0
0,49,2.16,3,214.4,78,78.6,11.76,8.0,True,True,3851.3999999999996,16723.2,94.08,169.776,6.48
0,139,0.0,3,192.8,104,53.0,11.72,13.0,True,False,7367.0,20051.2,152.36,0.0,0.0
0,92,2.7,1,151.1,90,70.0,9.74,10.0,True,True,6440.0,13599.0,97.4,189.0,2.7
0,83,0.0,3,221.4,103,58.0,11.59,9.8,True,False,4814.0,22804.2,113.58200000000001,0.0,0.0
0,148,0.0,0,218.9,88,55.0,10.4,11.1,False,False,8140.0,19263.2,115.44,0.0,0.0
1,144,1.76,2,189.8,96,60.6,6.17,6.5,True,True,8726.4,18220.800000000003,40.105,106.656,3.52
0,131,2.94,2,192.7,85,81.4,11.3,10.9,True,True,10663.400000000001,16379.499999999998,123.17000000000002,239.316,5.88
0,146,0.0,3,204.4,135,54.0,10.96,10.5,False,False,7884.0,27594.0,115.08000000000001,0.0,0.0
0,143,0.42,2,172.3,97,49.2,8.7,13.0,True,False,7035.6,16713.100000000002,113.1,20.664,0.84
0,81,0.13,2,198.4,93,53.3,10.55,10.4,True,False,4317.3,18451.2,109.72000000000001,6.929,0.26
0,48,3.29,1,211.7,115,82.9,8.0,12.2,True,True,3979.2000000000003,24345.5,97.6,272.74100000000004,3.29
0,86,2.43,1,221.6,74,87.3,14.42,9.0,True,True,7507.8,16398.399999999998,129.78,212.139,2.43
0,71,0.0,3,197.9,108,50.0,9.08,6.7,True,False,3550.0,21373.2,60.836000000000006,0.0,0.0
0,145,4.21,2,147.5,90,83.1,8.79,15.6,True,True,12049.5,13275.0,137.124,349.851,8.42
0,137,0.0,2,206.4,122,46.0,6.4,8.8,True,False,6302.0,25180.8,56.32000000000001,0.0,0.0
0,137,0.27,2,205.9,88,55.7,10.47,14.5,True,False,7630.900000000001,18119.2,151.815,15.039000000000001,0.54
0,167,0.0,0,207.6,88,47.0,6.62,14.1,True,False,7849.0,18268.8,93.342,0.0,0.0
1,89,0.0,1,303.9,95,74.0,13.05,5.3,True,False,6586.0,28870.499999999996,69.165,0.0,0.0
0,199,2.16,0,230.6,121,79.6,10.97,8.0,True,True,15840.4,27902.6,87.76,171.936,0.0
0,132,0.0,0,99.5,110,28.0,6.46,9.7,True,False,3696.0,10945.0,62.66199999999999,0.0,0.0
0,94,0.0,1,177.1,112,47.0,9.7,5.9,True,False,4418.0,19835.2,57.23,0.0,0.0
1,96,2.78,5,172.7,93,67.8,6.01,10.3,True,True,6508.799999999999,16061.099999999999,61.903,188.48399999999998,13.899999999999999
0,96,2.65,1,172.7,86,67.5,6.67,9.8,True,True,6480.0,14852.199999999999,65.366,178.875,2.65
0,166,0.29,1,204.2,115,52.9,9.0,9.5,True,False,8781.4,23483.0,85.5,15.341,0.29
0,74,0.2,2,85.7,83,38.0,12.39,10.1,True,False,2812.0,7113.1,125.139,7.6000000000000005,0.4
0,36,0.34,0,157.6,117,46.4,9.22,11.9,True,False,1670.3999999999999,18439.2,109.71800000000002,15.776,0.0
0,113,0.0,4,215.5,129,56.0,10.94,6.6,True,False,6328.0,27799.5,72.204,0.0,0.0
0,94,0.0,1,181.5,98,48.0,10.0,6.6,True,False,4512.0,17787.0,66.0,0.0,0.0
0,67,0.0,2,171.7,80,39.0,5.52,11.9,True,False,2613.0,13736.0,65.688,0.0,0.0
1,127,0.26,1,266.6,106,70.6,13.24,5.9,True,False,8966.199999999999,28259.600000000002,78.116,18.355999999999998,0.26
1,121,0.0,0,170.4,108,59.0,17.53,11.2,True,False,7139.0,18403.2,196.336,0.0,0.0
0,158,0.0,1,158.0,106,52.0,14.63,9.1,True,False,8216.0,16748.0,133.133,0.0,0.0
0,136,0.34,1,92.0,117,41.4,12.68,10.3,True,False,5630.4,10764.0,130.604,14.076,0.34
0,196,0.0,2,234.0,109,61.0,12.48,9.1,True,False,11956.0,25506.0,113.568,0.0,0.0
1,113,0.0,1,272.1,111,70.0,13.43,8.5,True,False,7910.0,30203.100000000002,114.155,0.0,0.0
1,122,0.0,4,296.4,99,69.0,10.74,11.4,True,False,8418.0,29343.6,122.436,0.0,0.0
0,112,0.29,0,194.4,101,52.9,9.52,11.4,True,False,5924.8,19634.4,108.52799999999999,15.341,0.0
0,209,0.0,3,227.2,128,61.0,12.92,8.9,True,False,12749.0,29081.6,114.988,0.0,0.0
1,62,0.0,1,248.7,109,61.0,11.0,13.2,True,False,3782.0,27108.3,145.2,0.0,0.0
0,110,2.62,1,236.3,102,83.2,9.8,9.7,True,True,9152.0,24102.600000000002,95.06,217.984,2.62
0,16,0.0,0,205.6,69,50.0,8.48,10.9,True,False,800.0,14186.4,92.432,0.0,0.0
0,73,0.0,0,94.1,136,40.0,14.02,9.8,True,False,2920.0,12797.599999999999,137.39600000000002,0.0,0.0
0,128,0.0,0,125.2,99,39.0,10.27,18.9,True,False,4992.0,12394.800000000001,194.10299999999998,0.0,0.0
0,39,0.23,1,60.4,158,39.3,15.31,12.4,True,False,1532.6999999999998,9543.199999999999,189.84400000000002,9.039,0.23
0,103,2.08,2,121.0,105,64.8,13.52,7.7,True,True,6674.4,12705.0,104.104,134.784,4.16
0,119,2.05,3,117.8,66,62.5,12.84,7.6,True,True,7437.5,7774.8,97.58399999999999,128.125,6.1499999999999995
0,173,1.35,3,232.4,96,71.5,10.6,5.0,True,True,12369.5,22310.4,53.0,96.525,4.050000000000001
1,128,2.54,2,223.5,81,80.4,9.44,9.4,False,True,10291.2,18103.5,88.736,204.216,5.08
0,86,0.0,0,176.3,79,52.0,12.96,6.2,True,False,4472.0,13927.7,80.352,0.0,0.0
0,114,3.48,1,125.2,79,71.8,8.89,12.9,True,True,8185.2,9890.800000000001,114.68100000000001,249.86399999999998,3.48
0,104,0.0,0,138.7,107,46.0,12.85,10.0,True,False,4784.0,14840.9,128.5,0.0,0.0
0,148,0.0,1,86.3,134,36.0,12.33,11.3,True,False,5328.0,11564.199999999999,139.329,0.0,0.0
0,129,0.0,3,207.0,91,49.0,7.75,13.4,True,False,6321.0,18837.0,103.85000000000001,0.0,0.0
0,100,1.92,0,58.8,104,48.2,10.98,7.1,True,True,4820.0,6115.2,77.958,92.544,0.0
0,121,3.08,1,68.7,95,60.8,10.46,11.4,True,True,7356.799999999999,6526.5,119.24400000000001,187.26399999999998,3.08
0,143,2.57,1,239.2,109,86.7,11.78,9.5,True,True,12398.1,26072.8,111.91,222.819,2.57
0,76,0.0,0,198.3,130,53.0,10.86,12.5,True,False,4028.0,25779.0,135.75,0.0,0.0
0,158,0.14,0,205.2,97,57.4,12.03,14.4,True,False,9069.199999999999,19904.399999999998,173.232,8.036000000000001,0.0
0,116,0.24,3,192.1,98,62.4,15.65,7.9,True,False,7238.4,18825.8,123.635,14.975999999999999,0.72
1,54,0.0,1,272.6,83,68.0,12.44,9.5,True,False,3672.0,22625.800000000003,118.17999999999999,0.0,0.0
1,86,0.3,7,128.3,121,42.0,9.86,12.2,True,False,3612.0,15524.300000000001,120.29199999999999,12.6,2.1
0,108,0.0,0,169.6,99,52.0,13.21,9.3,True,False,5616.0,16790.399999999998,122.85300000000002,0.0,0.0
0,66,0.0,1,201.3,95,48.0,7.64,7.5,True,False,3168.0,19123.5,57.3,0.0,0.0
0,151,2.32,1,214.7,97,72.2,6.93,8.6,True,True,10902.2,20825.899999999998,59.59799999999999,167.504,2.32
0,99,0.0,0,169.2,70,52.0,13.58,10.6,True,False,5148.0,11844.0,143.948,0.0,0.0
0,55,0.0,2,194.1,121,49.0,8.83,7.0,True,False,2695.0,23486.1,61.81,0.0,0.0
0,77,0.0,2,233.8,104,63.0,13.33,7.6,True,False,4851.0,24315.2,101.30799999999999,0.0,0.0
0,78,0.0,0,225.1,67,56.0,9.96,14.6,True,False,4368.0,15081.699999999999,145.416,0.0,0.0
1,89,0.0,1,213.0,63,52.0,8.83,9.1,True,False,4628.0,13419.0,80.353,0.0,0.0
0,101,0.0,1,183.9,115,54.0,12.8,10.8,True,False,5454.0,21148.5,138.24,0.0,0.0
0,44,3.78,0,221.8,105,89.8,8.09,14.0,True,True,3951.2,23289.0,113.25999999999999,339.44399999999996,0.0
0,98,0.0,2,64.6,98,26.0,8.81,0.0,True,True,2548.0,6330.799999999999,0.0,0.0,0.0
0,64,3.59,1,154.6,92,69.9,4.17,13.3,True,True,4473.6,14223.199999999999,55.461,250.941,3.59
0,141,0.0,3,260.2,131,60.0,8.96,7.2,True,False,8460.0,34086.2,64.51200000000001,0.0,0.0
0,81,3.29,1,161.6,117,70.9,6.15,12.2,True,True,5742.900000000001,18907.2,75.03,233.26100000000002,3.29
0,162,0.0,1,220.6,117,51.0,7.76,10.5,True,False,8262.0,25810.2,81.48,0.0,0.0
0,83,3.54,3,155.9,122,76.4,8.12,13.1,True,True,6341.200000000001,19019.8,106.37199999999999,270.456,10.620000000000001
1,100,0.34,4,107.0,63,31.4,5.29,12.8,True,False,3140.0,6741.0,67.712,10.676,1.36
0,59,0.51,4,182.5,104,54.1,10.24,11.3,True,False,3191.9,18980.0,115.712,27.591,2.04
0,179,2.73,4,220.1,78,85.3,11.72,10.1,False,True,15268.699999999999,17167.8,118.372,232.869,10.92
0,79,0.0,1,152.2,112,41.0,8.86,5.3,True,False,3239.0,17046.399999999998,46.958,0.0,0.0
0,117,0.0,2,181.5,95,49.0,10.26,14.7,True,False,5733.0,17242.5,150.822,0.0,0.0
1,64,0.18,2,236.2,77,60.8,10.93,13.2,False,False,3891.2,18187.399999999998,144.27599999999998,10.943999999999999,0.36
0,31,0.28,1,166.1,105,37.8,3.97,12.7,True,False,1171.8,17440.5,50.419,10.584,0.28
0,124,0.0,1,244.6,89,58.0,9.44,11.3,False,False,7192.0,21769.399999999998,106.672,0.0,0.0
0,122,2.3,2,134.2,85,66.0,11.37,8.5,True,True,8052.0,11406.999999999998,96.645,151.79999999999998,4.6
0,37,2.48,1,149.7,122,68.8,10.56,9.2,False,True,2545.6,18263.399999999998,97.152,170.624,2.48
0,90,1.57,1,150.1,109,64.7,13.24,5.8,True,True,5823.0,16360.9,76.792,101.57900000000001,1.57
1,159,0.44,1,257.1,53,75.4,15.61,8.8,False,False,11988.6,13626.300000000001,137.368,33.176,0.44
0,148,0.0,0,124.4,83,37.0,8.99,11.3,True,False,5476.0,10325.2,101.587,0.0,0.0
0,39,3.24,1,141.7,121,76.4,11.62,12.0,True,True,2979.6000000000004,17145.699999999997,139.44,247.53600000000003,3.24
0,77,0.14,2,230.0,87,49.4,5.16,11.3,True,False,3803.7999999999997,20010.0,58.30800000000001,6.916,0.28
0,194,0.0,0,162.3,88,46.0,10.69,10.9,True,False,8924.0,14282.400000000001,116.521,0.0,0.0
1,154,0.0,1,350.8,75,79.0,10.83,10.1,True,False,12166.0,26310.0,109.383,0.0,0.0
0,112,0.0,4,193.3,96,56.0,13.21,9.1,True,False,6272.0,18556.800000000003,120.211,0.0,0.0
0,45,0.0,1,78.2,127,35.0,12.67,18.0,True,False,1575.0,9931.4,228.06,0.0,0.0
0,132,0.22,1,83.4,110,36.2,11.61,7.6,True,False,4778.400000000001,9174.0,88.23599999999999,7.964,0.22
0,128,0.28,0,195.6,99,59.8,13.39,16.0,True,False,7654.4,19364.399999999998,214.24,16.744,0.0
0,135,0.42,1,201.8,81,58.2,11.25,10.3,True,False,7857.0,16345.800000000001,115.87500000000001,24.444,0.42
0,56,0.0,2,197.0,110,53.0,11.14,10.6,True,False,2968.0,21670.0,118.084,0.0,0.0
1,151,0.29,0,218.0,57,49.9,5.72,12.4,False,False,7534.9,12426.0,70.928,14.470999999999998,0.0
0,32,0.0,2,164.8,98,48.0,11.5,14.8,True,False,1536.0,16150.400000000001,170.20000000000002,0.0,0.0
0,90,0.0,2,179.2,77,49.0,10.54,9.2,True,False,4410.0,13798.4,96.96799999999999,0.0,0.0
0,87,2.86,0,214.0,113,80.6,9.0,10.6,True,True,7012.2,24182.0,95.39999999999999,230.51599999999996,0.0
0,138,0.43,2,170.5,87,44.3,5.91,11.2,True,False,6113.4,14833.5,66.192,19.049,0.86
0,79,0.0,1,205.7,123,54.0,10.73,6.7,True,False,4266.0,25301.1,71.891,0.0,0.0
1,95,0.0,1,165.5,84,53.0,14.31,11.5,False,False,5035.0,13902.0,164.565,0.0,0.0
0,127,0.33,2,221.0,100,55.3,8.04,6.8,True,False,7023.099999999999,22100.0,54.67199999999999,18.249,0.66
0,137,0.0,3,242.1,118,58.0,9.55,14.7,True,False,7946.0,28567.8,140.385,0.0,0.0
0,97,0.0,1,151.6,107,39.0,7.77,14.7,True,False,3783.0,16221.199999999999,114.219,0.0,0.0
0,149,0.18,0,176.2,87,44.8,7.25,5.7,False,False,6675.2,15329.4,41.325,8.064,0.0
0,117,1.0,1,196.0,82,71.0,16.14,3.7,False,True,8307.0,16072.0,59.718,71.0,1.0
0,84,0.0,2,159.5,125,49.0,12.36,7.2,True,False,4116.0,19937.5,88.992,0.0,0.0
0,137,0.45,4,230.2,113,62.5,11.02,10.7,True,False,8562.5,26012.6,117.91399999999999,28.125,1.8
0,99,0.0,3,146.7,64,49.0,13.7,8.9,True,False,4851.0,9388.8,121.92999999999999,0.0,0.0
0,54,0.0,1,210.5,102,54.0,10.23,8.5,True,False,2916.0,21471.0,86.955,0.0,0.0
0,85,0.0,1,102.0,95,41.0,13.51,10.7,True,False,3485.0,9690.0,144.557,0.0,0.0
0,150,0.36,3,126.0,99,45.6,11.93,10.2,True,False,6840.0,12474.0,121.68599999999999,16.416,1.08
0,43,0.0,1,168.4,125,50.0,12.19,11.1,True,False,2150.0,21050.0,135.309,0.0,0.0
0,35,0.0,0,105.6,129,40.0,12.91,8.7,True,False,1400.0,13622.4,112.317,0.0,0.0
0,98,0.0,5,206.5,92,51.0,8.81,12.4,True,False,4998.0,18998.0,109.24400000000001,0.0,0.0
0,112,0.27,2,217.1,76,57.7,10.26,9.4,True,False,6462.400000000001,16499.6,96.444,15.579000000000002,0.54
1,16,0.0,0,229.6,78,57.0,10.29,10.8,True,False,912.0,17908.8,111.132,0.0,0.0
0,98,2.62,0,278.3,89,82.2,4.67,9.7,True,True,8055.6,24768.7,45.299,215.364,0.0
0,84,0.0,0,138.6,102,41.0,9.95,7.8,True,False,3444.0,14137.199999999999,77.61,0.0,0.0
1,94,0.18,1,234.4,103,65.8,13.97,2.0,True,False,6185.2,24143.2,27.94,11.844,0.18
0,84,0.0,1,181.5,129,42.0,6.54,8.5,True,False,3528.0,23413.5,55.59,0.0,0.0
1,66,0.0,1,167.3,91,48.0,11.5,10.6,True,False,3168.0,15224.300000000001,121.89999999999999,0.0,0.0
0,98,3.24,1,121.0,105,72.4,10.95,12.0,True,True,7095.200000000001,12705.0,131.39999999999998,234.57600000000002,3.24
0,74,0.0,0,221.1,124,48.0,5.54,10.6,True,False,3552.0,27416.399999999998,58.724,0.0,0.0
0,96,2.67,1,145.8,108,68.7,9.61,9.9,True,True,6595.200000000001,15746.400000000001,95.139,183.429,2.67
0,119,0.34,1,222.8,122,55.4,8.16,11.2,True,False,6592.599999999999,27181.600000000002,91.392,18.836000000000002,0.34
0,73,0.0,4,183.4,80,52.0,12.1,7.5,True,False,3796.0,14672.0,90.75,0.0,0.0
0,92,0.0,0,264.3,91,59.0,8.05,9.3,False,False,5428.0,24051.3,74.86500000000001,0.0,0.0
0,21,0.0,0,146.0,78,35.0,5.49,6.8,True,False,735.0,11388.0,37.332,0.0,0.0
1,122,0.29,4,157.1,134,45.9,9.25,8.5,True,False,5599.8,21051.399999999998,78.625,13.310999999999998,1.16
0,133,0.0,1,127.3,108,43.0,12.57,10.3,False,False,5719.0,13748.4,129.471,0.0,0.0
0,145,0.0,2,187.9,110,49.0,9.85,4.8,True,False,7105.0,20669.0,47.279999999999994,0.0,0.0
0,25,0.26,2,178.8,90,45.6,7.06,8.4,True,False,1140.0,16092.000000000002,59.304,11.856000000000002,0.52
0,64,0.28,2,97.2,80,35.8,9.31,10.4,True,False,2291.2,7776.0,96.82400000000001,10.024000000000001,0.56
0,85,0.2,0,259.8,85,67.0,12.12,5.4,True,False,5695.0,22083.0,65.448,13.4,0.0
0,126,0.0,3,256.5,112,61.0,9.98,7.0,True,False,7686.0,28728.0,69.86,0.0,0.0
0,76,0.0,0,169.5,77,40.0,6.2,10.0,True,False,3040.0,13051.5,62.0,0.0,0.0
1,113,0.0,2,239.7,47,65.0,14.15,8.7,True,False,7345.0,11265.9,123.10499999999999,0.0,0.0
1,224,0.26,1,171.5,99,45.6,8.0,5.0,False,False,10214.4,16978.5,40.0,11.856000000000002,0.26
0,117,0.0,0,239.9,84,56.0,8.74,9.8,True,False,6552.0,20151.600000000002,85.65200000000002,0.0,0.0
0,128,4.32,1,142.3,73,84.2,9.74,16.0,True,True,10777.6,10387.900000000001,155.84,363.744,4.32
0,115,0.0,2,184.1,98,60.0,16.35,7.5,True,False,6900.0,18041.8,122.62500000000001,0.0,0.0
0,141,2.51,2,206.9,126,83.1,13.22,9.3,True,True,11717.099999999999,26069.4,122.94600000000001,208.58099999999996,5.02
0,51,0.0,1,259.9,114,60.0,8.81,15.3,True,False,3060.0,29628.6,134.793,0.0,0.0
0,100,0.0,0,203.8,122,59.0,14.16,12.5,True,False,5900.0,24863.600000000002,177.0,0.0,0.0
0,96,2.78,3,248.8,124,82.8,7.02,10.3,True,True,7948.799999999999,30851.2,72.306,230.18399999999997,8.34
0,112,3.05,1,221.6,110,79.5,6.51,11.3,True,True,8904.0,24376.0,73.563,242.475,3.05
0,129,0.39,1,192.9,131,52.9,9.28,10.9,False,False,6824.099999999999,25269.9,101.152,20.631,0.39
0,163,0.0,1,122.4,129,31.0,5.67,12.5,True,False,5053.0,15789.6,70.875,0.0,0.0
0,67,2.59,1,104.9,65,62.9,10.82,9.6,True,True,4214.3,6818.5,103.872,162.911,2.59
0,140,0.0,3,173.2,91,47.0,9.84,11.2,True,False,6580.0,15761.199999999999,110.208,0.0,0.0
0,49,0.0,2,119.4,69,44.0,13.67,12.4,True,False,2156.0,8238.6,169.508,0.0,0.0
1,46,0.0,2,250.3,100,65.0,13.03,13.3,True,False,2990.0,25030.0,173.299,0.0,0.0
0,148,0.39,1,178.3,98,58.9,14.13,11.4,True,False,8717.199999999999,17473.4,161.08200000000002,22.971,0.39
0,112,0.0,1,243.4,77,57.0,9.11,12.8,True,False,6384.0,18741.8,116.608,0.0,0.0
0,78,0.0,2,155.0,106,42.0,8.77,11.8,True,False,3276.0,16430.0,103.486,0.0,0.0
0,61,2.32,0,288.7,101,90.2,10.19,8.6,True,True,5502.2,29158.699999999997,87.63399999999999,209.26399999999998,0.0
0,58,3.02,1,240.4,80,81.2,5.95,11.2,True,True,4709.6,19232.0,66.64,245.22400000000002,3.02
0,155,0.0,1,190.3,123,58.0,15.07,8.0,True,False,8990.0,23406.9,120.56,0.0,0.0
1,100,0.32,0,278.0,76,66.2,8.84,8.3,True,False,6620.0,21128.0,73.372,21.184,0.0
0,113,0.0,1,155.0,93,55.0,16.53,13.5,True,False,6215.0,14415.0,223.15500000000003,0.0,0.0
0,81,0.0,2,153.5,99,43.0,9.88,6.3,True,False,3483.0,15196.5,62.244,0.0,0.0
0,135,3.32,1,273.4,141,93.2,7.7,12.3,True,True,12582.0,38549.399999999994,94.71000000000001,309.424,3.32
0,99,0.0,0,155.3,93,49.0,13.29,12.4,True,False,4851.0,14442.900000000001,164.796,0.0,0.0
0,59,1.84,1,133.1,114,60.4,11.06,6.8,True,True,3563.6,15173.4,75.208,111.136,1.84
0,135,0.0,1,246.8,129,58.0,9.39,12.6,True,False,7830.0,31837.2,118.31400000000001,0.0,0.0
0,85,0.0,2,165.4,107,45.0,9.8,9.6,False,False,3825.0,17697.8,94.08,0.0,0.0
0,70,0.31,0,59.5,103,35.1,12.86,11.1,True,False,2457.0,6128.5,142.74599999999998,10.881,0.0
0,88,0.0,3,138.3,116,44.0,11.8,9.6,True,False,3872.0,16042.800000000001,113.28,0.0,0.0
0,55,0.0,2,286.7,100,61.0,6.72,6.9,True,False,3355.0,28670.0,46.368,0.0,0.0
0,75,0.34,1,117.3,114,41.4,10.06,12.2,True,False,3105.0,13372.199999999999,122.732,14.076,0.34
0,79,1.7,4,264.3,79,80.0,10.14,6.3,True,True,6320.0,20879.7,63.882000000000005,136.0,6.8
0,85,0.25,0,127.9,107,47.5,13.56,12.5,True,False,4037.5,13685.300000000001,169.5,11.875,0.0
0,86,2.65,0,225.5,107,86.5,12.32,9.8,True,True,7439.0,24128.5,120.73600000000002,229.225,0.0
0,91,0.0,0,149.0,115,47.0,12.27,8.3,True,False,4277.0,17135.0,101.84100000000001,0.0,0.0
0,149,3.86,1,198.9,77,96.6,13.7,14.3,True,True,14393.4,15315.300000000001,195.91,372.876,3.86
1,97,0.0,1,256.4,125,67.0,13.7,11.1,True,False,6499.0,32049.999999999996,152.07,0.0,0.0
1,88,0.0,1,264.8,124,66.0,12.27,14.8,True,False,5808.0,32835.200000000004,181.596,0.0,0.0
0,60,0.0,2,98.2,88,33.0,9.03,9.3,True,False,1980.0,8641.6,83.979,0.0,0.0
0,54,0.16,2,159.8,99,51.6,13.2,9.7,True,False,2786.4,15820.2,128.04,8.256,0.32
0,11,1.62,3,190.6,86,68.2,11.01,6.0,True,True,750.2,16391.6,66.06,110.48400000000001,4.86
0,109,0.0,0,184.0,120,42.0,6.02,11.0,True,False,4578.0,22080.0,66.22,0.0,0.0
0,90,0.0,1,261.8,128,64.0,11.03,9.6,True,False,5760.0,33510.4,105.88799999999999,0.0,0.0
0,115,0.0,3,147.9,109,45.0,11.42,9.6,True,False,5175.0,16121.1,109.63199999999999,0.0,0.0
0,144,2.73,1,106.4,109,55.3,5.41,10.1,True,True,7963.2,11597.6,54.641,150.969,2.73
0,91,0.0,0,133.7,75,40.0,9.77,5.9,True,False,3640.0,10027.5,57.643,0.0,0.0
0,105,2.3,0,193.5,85,75.0,11.01,8.5,True,True,7875.0,16447.5,93.585,172.5,0.0
1,71,0.0,3,178.2,113,45.0,8.39,13.6,False,False,3195.0,20136.6,114.104,0.0,0.0
1,132,2.84,3,226.2,103,82.4,9.08,10.5,True,True,10876.800000000001,23298.6,95.34,234.016,8.52
0,112,0.38,1,170.4,103,49.8,10.01,11.6,True,False,5577.599999999999,17551.2,116.116,18.924,0.38
0,86,3.0,3,70.9,163,57.0,8.34,11.1,True,True,4902.0,11556.7,92.574,171.0,9.0
0,41,4.64,2,194.4,63,101.4,12.75,17.2,True,True,4157.400000000001,12247.2,219.29999999999998,470.496,9.28
0,44,0.0,1,240.3,146,55.0,8.23,10.6,True,False,2420.0,35083.8,87.238,0.0,0.0
0,78,0.0,3,75.0,116,34.0,12.44,9.5,True,False,2652.0,8700.0,118.17999999999999,0.0,0.0
0,149,0.0,1,69.1,117,24.0,6.82,6.3,True,False,3576.0,8084.699999999999,42.966,0.0,0.0
1,72,1.67,4,96.6,59,60.7,15.77,6.2,True,True,4370.400000000001,5699.4,97.774,101.369,6.68
0,139,4.0,0,214.6,101,97.0,11.76,14.8,True,True,13483.0,21674.6,174.048,388.0,0.0
0,74,0.0,3,148.5,111,38.0,7.33,9.9,True,False,2812.0,16483.5,72.56700000000001,0.0,0.0
0,50,0.29,1,258.1,106,60.9,8.07,11.7,True,False,3045.0,27358.600000000002,94.419,17.660999999999998,0.29
0,141,2.05,3,149.7,112,60.5,8.13,7.6,True,True,8530.5,16766.399999999998,61.788000000000004,124.02499999999999,6.1499999999999995
0,140,0.0,1,149.8,134,40.0,8.22,8.1,True,False,5600.0,20073.2,66.58200000000001,0.0,0.0
0,99,0.0,2,190.4,102,46.0,7.91,11.2,True,False,4554.0,19420.8,88.592,0.0,0.0
0,166,0.21,1,181.4,108,55.1,12.69,11.6,True,False,9146.6,19591.2,147.20399999999998,11.571,0.21
0,124,0.0,1,151.1,123,42.0,9.37,5.3,True,False,5208.0,18585.3,49.660999999999994,0.0,0.0
0,74,0.0,0,155.7,116,42.0,8.69,8.1,True,False,3108.0,18061.199999999997,70.389,0.0,0.0
0,117,0.0,2,149.9,95,48.0,12.81,13.3,True,False,5616.0,14240.5,170.37300000000002,0.0,0.0
